longitude,latitude
-122.0640493,37.9074236
-122.0640515,37.9074045
-122.0640446,37.9074189
-122.064064,37.9073665
-122.0640203,37.9074055
-122.0640219,37.907361
-122.0640251,37.9073889
-122.0640069,37.9073694
-122.0639977,37.9073895
-122.0640018,37.9073719
-122.0640831,37.9073629
-122.0640847,37.907412
-122.0641045,37.907464
-122.0640858,37.9074109
-122.0639125,37.9076571
-122.0640645,37.9073826
-122.0639417,37.9071896
-122.0640296,37.9073832
-122.0640268,37.9073732
-122.064035,37.9072901
-122.0640245,37.9073542
-122.0640391,37.9074554
-122.0640587,37.9074359
-122.06403,37.9074685
-122.064034,37.9074511
-122.0640645,37.9074341
-122.0640284,37.9073945
-122.0640474,37.9073479
-122.064029,37.9073284
-122.0640552,37.9073133
-122.0640371,37.9072963
-122.0640652,37.9074249
-122.0640566,37.9073799
-122.0640673,37.9072795
-122.0640829,37.9073309
-122.0640807,37.9073189
-122.0640807,37.9073585
-122.0640379,37.9073246
-122.064033,37.907371
-122.0640664,37.9072541
-122.0640923,37.9072709
-122.0640921,37.9073398
-122.0640924,37.9073384
-122.0640294,37.9073765
-122.0640395,37.9074429
-122.0640335,37.9073282
-122.0640799,37.9074006
-122.0640229,37.9073207
-122.0640166,37.9074426
-122.0640172,37.9074414
-122.0640778,37.9074972
-122.0640992,37.9074736
-122.0640703,37.9075287
-122.0640004,37.9074155
-122.0639895,37.9073559
-122.0640137,37.9073404
-122.0640408,37.9075128
-122.0640339,37.9074885
-122.0640388,37.907447
-122.06378,37.9072545
-122.0638253,37.9077851
-122.0640166,37.9075045
-122.0640035,37.9075338
-122.0640261,37.9073862
-122.0640286,37.9075457
-122.06402,37.9074663
-122.0640131,37.9074547
-122.0640402,37.907539
-122.0640427,37.9074569
-122.064006,37.9073951
-122.0640427,37.9075225
-122.0640322,37.9074936
-122.0640217,37.9074735
-122.0640811,37.9074365
-122.0640452,37.9072863
-122.0640291,37.9074212
-122.064013,37.9074663
-122.0640027,37.9075067
-122.0640041,37.907438
-122.064106,37.9074829
-122.0640426,37.9074354
-122.064033,37.9073601
-122.0640247,37.9074484
-122.0640491,37.9074848
-122.0640374,37.9074146
-122.0640328,37.9073068
-122.0640051,37.9073187
-122.0640299,37.9074085
-122.0640182,37.9074928
-122.0641019,37.9075439
-122.0638586,37.9076891
-122.0640151,37.9075446
-122.0640082,37.9074012
-122.0640137,37.9074635
-122.0639247,37.9071986
-122.0640596,37.9074496
-122.0640806,37.9074024
-122.0640045,37.9074796
-122.0640318,37.9072916
-122.0640775,37.9074471
-122.0640448,37.9074504
-122.0640429,37.9074888
-122.0640286,37.9075147
-122.0640179,37.9075564
-122.0640986,37.9072307
-122.0640059,37.9073753
-122.0640323,37.9074021
-122.0638588,37.9076887
-122.0638656,37.9077361
-122.0640496,37.9075225
-122.0640184,37.9074972
-122.0640589,37.9074105
-122.064017,37.9073712
-122.0640165,37.9074195
-122.064027,37.9073933
-122.0640326,37.9074905
-122.0640314,37.9074889
-122.0640146,37.907443
-122.0640085,37.9073919
-122.0639924,37.907451
-122.0640317,37.9073128
-122.0640244,37.9072934
-122.0640103,37.907311
-122.0640279,37.9072982
-122.0640138,37.9073246
-122.0640196,37.9073705
-122.0640062,37.9074158
-122.0640293,37.9074526
-122.0640697,37.9075149
-122.0640187,37.9074935
-122.0640219,37.9074949
-122.0640078,37.9074881
-122.0640164,37.9073496
-122.0640094,37.9073417
-122.0640121,37.9074095
-122.0640537,37.9074625
-122.0640225,37.9073603
-122.0640563,37.9074738
-122.0640461,37.9074987
-122.0640653,37.9075226
-122.064017,37.9074242
-122.0640348,37.9073504
-122.0640199,37.907337
-122.0640309,37.9074093
-122.0640513,37.9073953
-122.0640354,37.9072766
-122.0640292,37.90732
-122.064022,37.9073746
-122.0638867,37.90766
-122.0640299,37.9075149
-122.0640238,37.907525
-122.0640468,37.9074751
-122.06405,37.9075046
-122.0640236,37.9075038
-122.0640458,37.9074899
-122.0641193,37.9072672
-122.064054,37.907438
-122.0640994,37.9074331
-122.0640495,37.907459
-122.0640175,37.9074083
-122.0640089,37.9074046
-122.0640008,37.9073867
-122.0640451,37.9074635
-122.0640315,37.9073465
-122.0640231,37.9074616
-122.0640924,37.9075441
-122.0640852,37.9073925
-122.0640938,37.9073288
-122.0640509,37.9073799
-122.0640521,37.9073471
-122.0640706,37.9073896
-122.0640715,37.9073715
-122.0640371,37.907436
-122.0640383,37.9073532
-122.0640163,37.9074729
-122.0640143,37.9074887
-122.064019,37.9073349
-122.0639991,37.9073826
-122.0640393,37.9073637
-122.0640914,37.9074044
-122.0640371,37.9074337
-122.0639056,37.9070918
-122.0640069,37.9071348
-122.0640069,37.9071348
-122.0622718,37.9074333
-122.0619016,37.9079956
-122.0619131,37.9086343
-122.0626198,37.9102282
-122.0628903,37.9113174
-122.0625028,37.91163
-122.0624521,37.9116236
-122.0625096,37.9116049
-122.062471,37.9115939
-122.0623673,37.9115893
-122.0624361,37.9116254
-122.0625125,37.9116521
-122.0626247,37.9116527
-122.0620676,37.9115673
-122.0623775,37.9115593
-122.062701,37.9115522
-122.0624752,37.9115718
-122.0626679,37.9116121
-122.06229,37.91158
-122.0624897,37.9116199
-122.0624013,37.9116231
-122.0622661,37.9115633
-122.0624218,37.9115799
-122.0624513,37.9115646
-122.062882,37.9116771
-122.0629391,37.9116752
-122.0629391,37.9116752
-122.0629391,37.9116752
-122.0629391,37.9116752
-122.0601937,37.9315624
-122.0587351,37.9439937
-122.0604676,37.9761048
-122.0604676,37.9761048
-122.0707076,37.9756975
-122.0707076,37.9756975
-122.0707076,37.9756975
-122.0719766,37.9822287
-122.0711433,37.9814533
-122.0596499,37.9465277
-122.0596499,37.9465277
-122.0629227,37.9264803
-122.0629137,37.9264706
-122.0631854,37.9265635
-122.0629855,37.9265205
-122.0630131,37.9265307
-122.0629912,37.9265064
-122.063208,37.9265736
-122.063208,37.9265736
-122.0631906,37.9265793
-122.063269,37.9265781
-122.063269,37.9265781
-122.063269,37.9265781
-122.0554598,37.9641389
-122.0605583,37.976214
-122.0605583,37.976214
-122.0699529,37.981445
-122.0717355,37.9821399
-122.0734968,37.9825444
-122.0735019,37.9825478
-122.0717658,37.981446
-122.0713647,37.9777472
-122.0691293,37.974765
-122.0683864,37.9746536
-122.0651029,37.9754918
-122.0640807,37.9757138
-122.0572663,37.9733899
-122.0574677,37.9691221
-122.0574677,37.9691221
-122.0574677,37.9691221
-122.0969524,37.968597
-122.096953,37.968597
-122.0969525,37.9685964
-122.0969526,37.968597
-122.0969526,37.968597
-122.0969529,37.9685975
-122.0969531,37.9685972
-122.0969531,37.9685972
-122.0969531,37.9685972
-122.0969531,37.9685972
-122.0969531,37.9685972
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969501,37.9685958
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969526,37.9685975
-122.0969529,37.9685964
-122.0969529,37.9685964
-122.0969527,37.9685969
-122.0969526,37.9685973
-122.0969527,37.9685969
-122.0969525,37.968597
-122.0969525,37.968597
-122.0969525,37.968597
-122.0969525,37.968597
-122.056462,37.9696489
-122.056462,37.9696489
-122.0564443,37.9695103
-122.0564444,37.9695182
-122.0564596,37.9695524
-122.0564617,37.9696494
-122.0564345,37.9695133
-122.0564427,37.9695041
-122.0564359,37.9694312
-122.0564364,37.9695417
-122.0564364,37.9695417
-122.0564364,37.9695417
-122.0564335,37.9695676
-122.0564134,37.9689623
-122.0564543,37.9689558
-122.0564543,37.9689558
-122.0571614,37.9692344
-122.0571614,37.9692344
-122.0567096,37.9693473
-122.056876,37.9693112
-122.0567351,37.9691087
-122.0567226,37.969102
-122.0566722,37.9692095
-122.0565797,37.9691673
-122.0565797,37.9691673
-122.0565797,37.9691673
-122.0565797,37.9691673
-122.0565797,37.9691673
-122.0556047,37.9707199
-122.0556052,37.9707204
-122.0546215,37.9746216
-122.0546215,37.9746216
-122.0544267,37.9752856
-122.0544096,37.9752961
-122.0544096,37.9752956
-122.0544096,37.9752901
-122.0544397,37.9752306
-122.0544855,37.9751232
-122.0544944,37.9751217
-122.05449,37.9751252
-122.0544925,37.9751116
-122.0544785,37.975152
-122.054529,37.9750436
-122.054529,37.9750436
-122.054619,37.9746949
-122.054619,37.9746949
-122.0581038,37.9751624
-122.0581038,37.9751624
-122.0581038,37.9751624
-122.0684742,37.9813771
-122.0684742,37.9813771
-122.0728044,37.982785
-122.0721573,37.9824758
-122.0721207,37.9824119
-122.0666051,37.9798943
-122.0604544,37.9710335
-122.0604544,37.9710335
-122.0533221,37.9567871
-122.0608382,37.9303781
-122.0604874,37.9280748
-122.0612965,37.8935314
-122.0584229,37.8933032
-122.058284,37.8932622
-122.0560046,37.8928297
-122.0560884,37.892886
-122.0560126,37.8926653
-122.0557285,37.8931005
-122.0557141,37.8931029
-122.0557472,37.8931499
-122.0557365,37.8931622
-122.0556594,37.8931066
-122.0556915,37.8931013
-122.0556796,37.8931037
-122.0557348,37.8931409
-122.0556993,37.8930655
-122.0557015,37.8930572
-122.055685,37.8930735
-122.0557211,37.893122
-122.0557413,37.8930701
-122.05574,37.8930962
-122.0557332,37.8930963
-122.0557159,37.8931336
-122.0557129,37.8931014
-122.0557062,37.8931215
-122.0556598,37.8931155
-122.0556862,37.8931089
-122.0556959,37.8931087
-122.0559609,37.8928751
-122.0559165,37.8929617
-122.0559216,37.8928386
-122.0558936,37.8929687
-122.0560453,37.8928894
-122.055811,37.8929513
-122.0559143,37.8929314
-122.0558716,37.8929742
-122.0558388,37.8930006
-122.0557266,37.8930671
-122.0559577,37.8929361
-122.0560856,37.8928558
-122.0561726,37.8927786
-122.061992,37.8946998
-122.061992,37.8946998
-122.0640178,37.8960999
-122.06086,37.9266348
-122.0577747,37.9432295
-122.0623624,37.9754112
-122.0623624,37.9754112
-122.0623624,37.9754112
-122.0697079,37.9814985
-122.0697079,37.9814985
-122.0728426,37.9825595
-122.0736931,37.9825934
-122.0741114,37.9828013
-122.0748272,37.9829765
-122.0751126,37.9829481
-122.075139,37.9829333
-122.075184,37.9829281
-122.0751111,37.9829333
-122.0743378,37.9829297
-122.0740408,37.9826107
-122.0735641,37.9824429
-122.0721821,37.9822751
-122.0710463,37.9814285
-122.0670452,37.9807774
-122.0599098,37.9305785
-122.0612744,37.928184
-122.0610962,37.9281354
-122.060406,37.9280558
-122.0613394,37.92848
-122.0614693,37.9282519
-122.0612427,37.9270999
-122.0612771,37.9287949
-122.0624491,37.920537
-122.0657134,37.9161233
-122.0689257,37.9087747
-122.0721063,37.8976265
-122.0862545,37.8981502
-122.1019952,37.8972065
-122.1166715,37.8948278
-122.1306798,37.8918851
-122.144372,37.8915634
-122.1578222,37.8926618
-122.1705244,37.8919582
-122.1800787,37.8836776
-122.1883724,37.8742521
-122.1997301,37.8673991
-122.2101331,37.862118
-122.2212205,37.8538184
-122.2311312,37.8491045
-122.2445559,37.8479501
-122.2582362,37.842415
-122.2663724,37.8330748
-122.2695533,37.8206447
-122.2764825,37.8092098
-122.2775483,37.7992827
-122.2642645,37.7935911
-122.2517836,37.7886181
-122.2393368,37.7825942
-122.2299815,37.7737991
-122.2188659,37.766059
-122.2102462,37.7561606
-122.2019315,37.7466893
-122.1943406,37.7380042
-122.1902713,37.7315455
-122.1923267,37.7302158
-122.1983892,37.7277919
-122.2008355,37.7229519
-122.2080757,37.7205779
-122.2189432,37.7236985
-122.2279545,37.7274389
-122.2366066,37.7257095
-122.2370036,37.7265183
-122.2369224,37.7262682
-122.2368436,37.7261635
-122.2367184,37.7262374
-122.2366728,37.7262391
-122.2369716,37.7263404
-122.2369473,37.7263206
-122.2370126,37.7263193
-122.2369687,37.7262857
-122.2370413,37.7263471
-122.2369586,37.7263413
-122.2370383,37.726328
-122.2370124,37.7263394
-122.2370248,37.7264391
-122.2370034,37.7262851
-122.2369959,37.7263246
-122.2370012,37.7261975
-122.2361026,37.7262341
-122.2361151,37.7260593
-122.2371221,37.7262812
-122.237004,37.726295
-122.2370227,37.7262821
-122.2370015,37.726281
-122.2370355,37.7263162
-122.2369569,37.7261841
-122.236955,37.7262642
-122.2370057,37.7263289
-122.2369914,37.7263266
-122.2369679,37.7262182
-122.2369244,37.7263036
-122.2369016,37.7262374
-122.2369015,37.7262733
-122.2369857,37.7262016
-122.2369609,37.7262601
-122.2369826,37.7261769
-122.2369107,37.7262164
-122.237078,37.7263512
-122.2369968,37.7261268
-122.2371162,37.7264104
-122.2369873,37.7263916
-122.2369196,37.7261483
-122.2370765,37.7264062
-122.2368629,37.7262944
-122.2369187,37.7262816
-122.236991,37.7262701
-122.2361402,37.72665
-122.2371538,37.7263721
-122.2368802,37.7261777
-122.2369644,37.7262991
-122.2371507,37.7262091
-122.2269113,37.7266427
-122.2163089,37.7227163
-122.2060398,37.7185498
-122.205845,37.7182737
-122.1988036,37.7274801
-122.1947505,37.7290331
-122.1907958,37.7307666
-122.1907958,37.7307666
-122.1907958,37.7307666
-122.2204611,37.76926
-122.2395273,37.7819174
-122.2455727,37.7874869
-122.2455727,37.7874869
-122.2568517,37.7902129
-122.2568517,37.7902129
-122.2778303,37.8103968
-122.2744687,37.8112507
-122.2635749,37.8391328
-122.2468563,37.8468297
-122.2293883,37.8489221
-122.2208345,37.8534049
-122.177506,37.8862128
-122.1767185,37.8880548
-122.0675214,37.9112566
-122.0607037,37.9265539
-122.0607037,37.9265539
-122.0535669,37.9555108
-122.0605989,37.9767735
-122.0605989,37.9767735
-122.0714967,37.9769029
-122.0714967,37.9769029
-122.0740702,37.9828342
-122.0752112,37.9829643
-122.0750048,37.9829571
-122.075027,37.982937
-122.075003,37.9829186
-122.0750236,37.9829298
-122.0749414,37.9831372
-122.0745414,37.9829591
-122.0740353,37.9827008
-122.0739873,37.9826016
-122.0738534,37.9825854
-122.0731484,37.9826331
-122.0718823,37.9820035
-122.0672658,37.981011
-122.0533272,37.9567963
-122.0542919,37.9536026
-122.0577563,37.9477697
-122.0594612,37.9454453
-122.0600425,37.9453816
-122.0610535,37.9385957
-122.0608611,37.9306074
-122.0608981,37.9277359
-122.0652457,37.9179102
-122.0652457,37.9179102
-122.0653829,37.9124125
-122.0652515,37.9083512
-122.0654136,37.9086188
-122.0640936,37.9071919
-122.0640109,37.9073422
-122.0640065,37.9073899
-122.0640213,37.9073488
-122.0640234,37.907383
-122.0640197,37.9073427
-122.0640326,37.9074016
-122.06402,37.9072672
-122.0640315,37.907378
-122.06403,37.9073061
-122.0640386,37.9074005
-122.0640299,37.9074063
-122.0637387,37.9074738
-122.0639738,37.9073856
-122.0639865,37.9072947
-122.0640431,37.9073651
-122.0640092,37.9073549
-122.064018,37.9075054
-122.0639108,37.9071123
-122.0638891,37.9070997
-122.0640469,37.9074475
-122.0640254,37.9073866
-122.0640234,37.9074097
-122.0640115,37.9074091
-122.0640591,37.9074123
-122.0640376,37.9074441
-122.0639925,37.9074344
-122.0640205,37.9074383
-122.0640128,37.9074697
-122.064019,37.9073189
-122.0640319,37.9074266
-122.0641061,37.9074787
-122.0640303,37.9074067
-122.064032,37.9074056
-122.0640226,37.9073701
-122.064027,37.9073977
-122.0640499,37.907497
-122.0640483,37.9074718
-122.0640195,37.9073801
-122.0640155,37.9073822
-122.0640324,37.9074127
-122.0640301,37.9074282
-122.0640271,37.9074116
-122.0639911,37.9074508
-122.0640087,37.9075479
-122.064022,37.9075757
-122.0640108,37.9075368
-122.0640303,37.9074827
-122.064072,37.9074683
-122.0640036,37.9074917
-122.0640231,37.9074696
-122.0640196,37.9075214
-122.064051,37.9075395
-122.0640155,37.9075545
-122.0638632,37.9076122
-122.0638704,37.9077626
-122.0639018,37.9076864
-122.0634436,37.9071276
-122.0639303,37.907435
-122.063708,37.9071027
-122.0637062,37.9070986
-122.0640495,37.9073852
-122.0639534,37.9072134
-122.064107,37.9072745
-122.0640692,37.9073743
-122.0638312,37.9076136
-122.063857,37.9075479
-122.0639424,37.9074585
-122.0640217,37.9073583
-122.064038,37.9073445
-122.0640523,37.9074805
-122.0640429,37.9074675
-122.0640284,37.9074942
-122.0640256,37.9074594
-122.0640257,37.9072458
-122.0639455,37.9075352
-122.0639523,37.9074106
-122.063958,37.9075773
-122.0640015,37.9073769
-122.064,37.907539
-122.0640028,37.9075289
-122.0638242,37.9076218
-122.0638582,37.907477
-122.0639328,37.9074213
-122.0640431,37.9073319
-122.0640369,37.9074029
-122.063996,37.9073769
-122.0640471,37.9074115
-122.0640543,37.9074234
-122.0640077,37.9074033
-122.0640102,37.9074595
-122.0640099,37.9074579
-122.06402,37.9073854
-122.0640682,37.9074405
-122.0640446,37.9074658
-122.0640478,37.9073722
-122.0640336,37.9073665
-122.0640489,37.9075429
-122.0639988,37.9072075
-122.0638878,37.907687
-122.0640122,37.9074786
-122.0640419,37.9074495
-122.064023,37.907459
-122.0640354,37.90753
-122.0640256,37.9075078
-122.0640038,37.9074513
-122.0640045,37.9074867
-122.0640373,37.9075202
-122.0640365,37.907518
-122.0640472,37.9072853
-122.0640285,37.9074136
-122.0641106,37.9072917
-122.0640345,37.907462
-122.0640308,37.9073973
-122.0640219,37.907418
-122.0640371,37.9074779
-122.0640479,37.9074732
-122.0640372,37.9074193
-122.0640323,37.9074931
-122.0640325,37.9074268
-122.0640616,37.9073974
-122.0640284,37.9073887
-122.0640149,37.9075052
-122.0638666,37.9077411
-122.0640285,37.9074949
-122.0640471,37.9072265
-122.0640399,37.9075151
-122.0637749,37.9077731
-122.0637892,37.9076657
-122.0637891,37.9076657
-122.0638194,37.9078159
-122.0640013,37.9076064
-122.0639944,37.9075701
-122.0639746,37.907548
-122.0639746,37.907548
-122.064016,37.907545
-122.0640406,37.9075179
-122.0640333,37.9073203
-122.0640734,37.907371
-122.0640479,37.9074696
-122.0640744,37.907521
-122.0640418,37.9073298
-122.0640356,37.9073015
-122.0640502,37.9073333
-122.064027,37.9073601
-122.0640197,37.9074516
-122.0640333,37.907366
-122.0640497,37.9073467
-122.0640721,37.907535
-122.0639716,37.9074309
-122.0640551,37.9074567
-122.064059,37.9074663
-122.0640428,37.9075159
-122.0640397,37.9075428
-122.0640384,37.9075419
-122.0640049,37.9075402
-122.0640064,37.9075409
-122.0640212,37.9075273
-122.0640476,37.9075255
-122.0640364,37.9075314
-122.0640134,37.9075481
-122.0640003,37.9074821
-122.0640083,37.9073898
-122.0640378,37.9073836
-122.0640369,37.90738
-122.0638988,37.9076614
-122.0640418,37.9074268
-122.0639996,37.9073132
-122.0639404,37.9072523
-122.0639983,37.907494
-122.0640095,37.9075535
-122.0640134,37.9075432
-122.0640539,37.9074216
-122.0638327,37.9077522
-122.0638354,37.9077517
-122.0640628,37.9074985
-122.0640578,37.9075167
-122.0640518,37.9074996
-122.064031,37.907451
-122.0640592,37.9074647
-122.0640211,37.9073824
-122.0640324,37.9073915
-122.0640322,37.9073477
-122.0640275,37.907381
-122.0640522,37.9075458
-122.064045,37.9072439
-122.06404,37.9074326
-122.0640325,37.9074906
-122.0640407,37.9074583
-122.0640348,37.9074547
-122.0640244,37.9074797
-122.0640186,37.9074461
-122.0640512,37.907466
-122.0640259,37.9074667
-122.0640138,37.9074851
-122.0639955,37.9074681
-122.0640647,37.9073391
-122.0640291,37.9072316
-122.0640614,37.907442
-122.0640529,37.9074371
-122.0640594,37.907474
-122.0640292,37.90749
-122.063958,37.9073797
-122.0639605,37.9073297
-122.0639928,37.9074114
-122.0639982,37.9074509
-122.0640375,37.9073382
-122.0640224,37.9074418
-122.0640497,37.9074637
-122.0640307,37.9074759
-122.0641031,37.9073562
-122.0640451,37.907341
-122.0640323,37.9073805
-122.0640453,37.9072657
-122.0637972,37.9070212
-122.0626052,37.9075581
-122.0629478,37.9116731
-122.0605485,37.9119263
-122.0581582,37.9225281
-122.0554863,37.9265688
-122.0553273,37.9265232
-122.0475172,37.9265704
-122.0238183,37.9392739
-122.0238183,37.9392739
-122.0039924,37.9533629
-122.0039924,37.9533629
-122.0019458,37.9551923
-121.9989796,37.9671065
-121.9989796,37.9671065
-122.0082989,37.9696211
-122.0082989,37.9696211
-122.0082989,37.9696211
-122.0120991,37.971101
-122.0120991,37.971101
-122.0120991,37.971101
-122.0120991,37.971101
-122.0118464,37.9714954
-122.0118464,37.9714954
-122.0118464,37.9714954
-122.0118464,37.9714954
-122.0120953,37.971657
-122.0120948,37.9716572
-122.0119876,37.9715905
-122.0119876,37.9715905
-122.0118517,37.9714948
-122.0118517,37.9714948
-122.0118517,37.9714948
-122.0118517,37.9714948
-122.0174335,37.9723208
-122.0319476,37.9775775
-122.0334204,37.9771389
-122.0362252,37.9769704
-122.0362252,37.9769704
-122.0717594,37.9761055
-122.0718537,37.9761107
-122.0718148,37.9817192
-122.0619189,37.9724192
-122.0619189,37.9724192
-122.0582135,37.9408537
-122.0611995,37.9263768
-122.0611995,37.9263768
-122.1853933,37.8815215
-122.1853933,37.8815215
-122.189199,37.8824704
-122.1892319,37.8825385
-122.1890141,37.8825457
-122.1889414,37.8825278
-122.1889414,37.8825278
-122.1882952,37.8829549
-122.1883678,37.8832909
-122.1883829,37.8834019
-122.1885405,37.8828717
-122.1885623,37.8829548
-122.1886908,37.8831925
-122.1886329,37.8833062
-122.1885737,37.8838269
-122.1885701,37.8838196
-122.188472,37.8839488
-122.1882641,37.8831307
-122.1884891,37.8830588
-122.1884442,37.8832442
-122.188586,37.8833419
-122.1886007,37.8835122
-122.1882683,37.8833166
-122.188162,37.8832729
-122.1882558,37.8831942
-122.188235,37.8831726
-122.1882831,37.8831874
-122.1881531,37.8832727
-122.1882408,37.8833241
-122.1886104,37.8837405
-122.1887528,37.8838432
-122.1888865,37.8838032
-122.1889564,37.8835262
-122.1886653,37.8836055
-122.1884202,37.8842339
-122.1884629,37.8840554
-122.1885282,37.8840535
-122.1884891,37.8839921
-122.1885807,37.884
-122.188536,37.8840033
-122.1885201,37.8839041
-122.1885435,37.8839787
-122.1885515,37.8840434
-122.1882735,37.8832412
-122.1882778,37.8829781
-122.1878872,37.8825305
-122.1878733,37.8825531
-122.187785,37.8825123
-122.1877573,37.8825004
-122.1878122,37.8823734
-122.1878566,37.8824797
-122.1879206,37.8824674
-122.1880038,37.8824967
-122.1880714,37.8825355
-122.1883866,37.8825407
-122.190295,37.8833488
-122.1890054,37.8839101
-122.1892079,37.8834064
-122.1896422,37.8832139
-122.1890714,37.883408
-122.1890719,37.8834082
-122.1891179,37.8833987
-122.191402,37.884393
-122.1916617,37.8841209
-122.1905516,37.8836755
-122.1906602,37.8836676
-122.1905819,37.88368
-122.19173,37.8845499
-122.1912103,37.8846574
-122.1912103,37.8846574
-122.1919634,37.8844549
-122.1919639,37.8844546
-122.1919639,37.8844546
-122.1919639,37.8844546
-122.1905505,37.8836731
-122.189141,37.8742376
-122.189141,37.8742376
-122.1905505,37.8836731
-122.066931,37.9126186
-122.066931,37.9126186
-122.0606974,37.9251032
-122.071253,37.976667
-122.071253,37.976667
-122.0731686,37.9825374
-122.0730776,37.9826618
-122.0730251,37.9825349
-122.0716133,37.981465
-122.0677331,37.9815765
-122.0665855,37.9790453
-122.0653718,37.9764446
-122.0628301,37.9769309
-122.0603862,37.9768012
-122.0583825,37.9743884
-122.0564508,37.9719974
-122.0546965,37.9699379
-122.0553476,37.9680029
-122.0550111,37.9654058
-122.0538013,37.9628757
-122.0524877,37.9604322
-122.0519612,37.9578115
-122.0529453,37.955328
-122.0539003,37.9527726
-122.0531962,37.950331
-122.0521353,37.9479958
-122.0510919,37.9477394
-122.0514988,37.9455061
-122.0514775,37.9429242
-122.0518676,37.9405524
-122.0520938,37.9392826
-122.0528888,37.9369205
-122.0532827,37.9346697
-122.0536424,37.9323711
-122.0543472,37.9300264
-122.0543444,37.9278339
-122.0547665,37.9262478
-122.0552524,37.9231508
-122.0556681,37.9205671
-122.0560767,37.9181182
-122.0565065,37.9161181
-122.0573353,37.9138866
-122.0582052,37.9115974
-122.0583705,37.9092934
-122.0584635,37.9078563
-122.0595108,37.906718
-122.0619735,37.9074872
-122.0632914,37.9073437
-122.0636629,37.907126
-122.0636627,37.9071254
-122.0636627,37.9071254
-122.0641112,37.9071826
-122.0640221,37.9074776
-122.0640723,37.9074417
-122.0631219,37.9068934
-122.0633196,37.9069967
-122.0640878,37.9073098
-122.064089,37.9073599
-122.0640217,37.9074352
-122.0640346,37.9074844
-122.0640319,37.907474
-122.0640422,37.9074578
-122.0640024,37.9073627
-122.0640176,37.9072859
-122.0640208,37.9073188
-122.0640222,37.9073424
-122.0640195,37.9073439
-122.0639559,37.907095
-122.0640069,37.907141
-122.0639687,37.907113
-122.0639539,37.9070853
-122.0640462,37.907155
-122.0640405,37.907376
-122.0640632,37.907345
-122.0640459,37.9074687
-122.064034,37.9074472
-122.0640626,37.9074446
-122.0640758,37.907464
-122.0641131,37.9074178
-122.0641185,37.9074227
-122.0638883,37.9070255
-122.0640106,37.9074903
-122.0640329,37.9074281
-122.0640412,37.9073649
-122.064004,37.9072945
-122.0640299,37.9074733
-122.063966,37.9071002
-122.0640523,37.9074587
-122.0640526,37.9073359
-122.0640378,37.9073908
-122.0640958,37.9074198
-122.0640169,37.9075441
-122.0640168,37.9074042
-122.0640192,37.9073304
-122.0640816,37.9073145
-122.0640598,37.9074711
-122.0640534,37.9073631
-122.064114,37.907263
-122.0638758,37.9070535
-122.0640205,37.907098
-122.0640965,37.9071455
-122.0640111,37.9071019
-122.0639907,37.9071232
-122.064005,37.9071226
-122.0640564,37.9071158
-122.0640583,37.9074167
-122.0640327,37.9074802
-122.0640355,37.9074126
-122.0642427,37.9072498
-122.0640009,37.9071317
-122.0640776,37.9071352
-122.0640455,37.9074329
-122.0640455,37.9074329
-122.06403,37.907461
-122.0640514,37.9075202
-122.0640477,37.9074298
-122.064043,37.9075307
-122.0640201,37.9074808
-122.0639685,37.9074037
-122.0640231,37.9075494
-122.06406,37.907511
-122.0640533,37.9071434
-122.063994,37.9071065
-122.0639682,37.907107
-122.0640499,37.9074037
-122.0640256,37.9074867
-122.0640294,37.907441
-122.0640354,37.9074742
-122.064034,37.9073792
-122.0640445,37.9074506
-122.0640352,37.9074959
-122.0640677,37.9075334
-122.0640134,37.9074496
-122.0640407,37.9073834
-122.0640702,37.9075581
-122.0640294,37.9074258
-122.0640227,37.9075376
-122.0640349,37.9073675
-122.0640355,37.9075196
-122.0640389,37.9075365
-122.0640355,37.907535
-122.0640327,37.9074886
-122.063979,37.9070801
-122.0640127,37.9071377
-122.0639442,37.9070762
-122.0641098,37.9072413
-122.0639955,37.9071037
-122.0641018,37.9072536
-122.0640415,37.9071349
-122.0638928,37.9070457
-122.0641207,37.907248
-122.0639441,37.9070612
-122.0639278,37.9070489
-122.0640649,37.9073065
-122.0639253,37.9070571
-122.0639664,37.9070991
-122.0640621,37.9074404
-122.0639994,37.9074421
-122.0640263,37.9073571
-122.064006,37.9074223
-122.0640217,37.9075102
-122.0640466,37.9075183
-122.0640536,37.9075275
-122.0638372,37.9070224
-122.0640192,37.9073799
-122.0640231,37.9074528
-122.0640734,37.9072428
-122.064043,37.907478
-122.0640368,37.9074982
-122.0640258,37.9074082
-122.0640912,37.907341
-122.0640844,37.9072716
-122.0640045,37.9071427
-122.0640283,37.9074596
-122.0640017,37.9075484
-122.0640712,37.9073038
-122.0640203,37.907452
-122.0640139,37.907429
-122.0640704,37.907476
-122.0640482,37.9074352
-122.0640506,37.907424
-122.0640397,37.907523
-122.0640457,37.9075409
-122.0640251,37.9073623
-122.0640528,37.907393
-122.0640561,37.9073589
-122.0640126,37.9074655
